scenario,poller_interval_ms,scheduler_interval_ms,requested_session_count,iteration,trigger_event_id,affected_session_count,poller_wait_ms,event_processing_latency_ms,event_end_to_end_latency_ms,dependency_lookup_ms,pip_fetch_ms,pdp_evaluate_ms,revoke_update_ms,post_processing_ms,revoke_publish_ms,total_core_ms,measured_component_sum_ms,unattributed_core_ms,reevaluation_total_ms,success,error
core_breakdown,1000,500,10,40,130,10,246.839,103.163,350.002,0.881,26.314,0.802,2.669,42.055,0.138,102.477,72.858,29.619,40.186,True,
core_breakdown,1000,500,10,41,131,10,392.831,96.242,489.073,0.587,25.288,0.471,2.498,39.14,0.1,95.805,68.083,27.722,37.708,True,
core_breakdown,1000,500,10,42,132,10,54.381,104.589,158.97,0.814,27.089,0.764,2.802,42.339,0.158,103.996,73.967,30.029,41.301,True,
core_breakdown,1000,500,10,43,133,10,196.63,108.402,305.032,0.52,28.196,0.827,2.835,44.719,0.177,107.891,77.273,30.618,42.473,True,
core_breakdown,1000,500,10,44,134,10,805.567,106.61,912.177,0.394,27.838,0.45,2.67,45.04,0.108,106.163,76.5,29.662,41.157,True,
core_breakdown,1000,500,10,45,135,10,453.933,107.422,561.355,0.564,28.236,0.802,2.778,44.527,0.145,106.957,77.052,29.905,42.244,True,
core_breakdown,1000,500,10,46,136,10,52.072,101.72,153.792,0.57,26.77,0.538,2.587,42.681,0.102,101.305,73.249,28.056,39.557,True,
core_breakdown,1000,500,10,47,137,10,361.756,108.867,470.623,0.715,28.143,0.867,2.762,45.176,0.129,108.22,77.793,30.427,42.498,True,
core_breakdown,1000,500,10,48,138,10,547.855,107.939,655.794,0.547,28.076,0.747,2.803,44.807,0.15,107.422,77.13,30.292,41.903,True,
core_breakdown,1000,500,10,49,139,10,260.508,95.882,356.39,0.482,24.964,0.347,2.496,40.789,0.085,95.526,69.162,26.364,36.745,True,
core_breakdown,1000,500,10,50,140,10,176.019,90.594,266.613,0.484,23.823,0.341,2.483,38.065,0.082,90.192,65.279,24.914,35.047,True,
